media_content_id,tmdbId,title,original_title,overview,release_date,poster_path,backdrop_path,tmdb_vote,vote_count,popularity,dtype,originalLanguage,cast,director
155084,155084,13 Sins,13 Sins,"Drowning in debt as he's about to get married, a bright but meek salesman receives a mysterious phone call informing him that he's on a hidden-camera game show where he must execute 13 tasks to receive a multi-million dollar cash prize.",2014-04-11,/x4tC1s6oFG9nEyxVSM0FiIsLea1.jpg,/67WVW36tcLYnY2ONzbxh7gEfohh.jpg,6.318,1192,3.0525,MOVIE,en,"Mark Webber, Devon Graye, Tom Bower, Ron Perlman, Rutina Wesley",Daniel Stamm
145220,145220,Muppets Most Wanted,Muppets Most Wanted,"While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick.",2014-03-20,/8CU1WSLAaQjLmRbEmyhfDoOJCyh.jpg,/afH2HkgBAumobWx47ujESuRtLCr.jpg,6.3,888,2.968,MOVIE,en,"Ricky Gervais, Ty Burrell, Tina Fey, Steve Whitmire, Eric Jacobson",James Bobin
119360,119360,Me & You,Io e te,"An introverted teenager tells his parents he is going on a ski trip, but instead spends his time alone in his mom's basement. But things didn't go as planned after his half sister joins him.",2012-10-24,/bvwPVIo33VT192KRx4aBiWTQ5Fc.jpg,/dZAHldgqnm1f5n9q4jxsINphEgW.jpg,6.185,241,0.9038,MOVIE,it,"Jacopo Olmo Antinori, Tea Falco, Sonia Bergamasco, Veronica Lazăr, Tommaso Ragno",Bernardo Bertolucci
256561,256561,Free to Play,Free to Play,"Follow three professional video game players as they overcome personal adversity, family pressures, and the realities of life to compete in a $1,000,000 tournament that could change their lives forever.",2014-03-19,/ohLJT2UiFLsiw3SeXrbw6dxT7Fg.jpg,/A7ORUeMEexAAMeQy0YBL6ECosKf.jpg,6.9,156,0.4131,MOVIE,en,"Benedict Lim, Danil Ishutin, Clinton Loomis",
209799,209799,The Unknown Known,The Unknown Known,"Former United States Secretary of Defense, Donald Rumsfeld, discusses his career in Washington D.C. from his days as a congressman in the early 1960s to planning the invasion of Iraq in 2003.",2013-08-29,/8BiCtoif98SAhSRRNfshRL75xCW.jpg,/2YH3HyUX5dGJXejOU73KWF9joEW.jpg,6.826,92,0.4508,MOVIE,en,"Donald Rumsfeld, Kenn Medeiros, Errol Morris",Errol Morris
180299,180299,The Raid 2,The Raid 2: Berandal,"After fighting his way through an apartment building populated by an army of dangerous criminals and escaping with his life, SWAT team member Rama goes undercover, joining a powerful Indonesian crime syndicate to protect his family and uncover corrupt members of his own force.",2014-03-27,/olA39iaXISiKEkACdELgr0ZRvIF.jpg,/wJD1VaO6XMkOSAacUGLkzOKAd4D.jpg,7.607,2550,3.8999,MOVIE,id,"Iko Uwais, Arifin Putra, Tio Pakusadewo, Oka Antara, Alex Abbad",Gareth Evans
25706,25706,Brain Smasher... A Love Story,Brain Smasher... A Love Story,"A professional model, Sam Crain, is asked by her sister to smuggle a package from Europe to Portland Oregon, where she discovers that her sister is battling Chinese Shaolin Monks (not ninjas!). Fleeing the monks, Sam unwittingly involves Ed ""Brainsmasher"" Molloy, a nightclub bouncer.",1993-11-17,/cKafo8AqHsFi42uAmRUn334HQn8.jpg,/5GYAlFR89SEtQH2AnnQdF3qeQrr.jpg,5.1,33,1.183,MOVIE,en,"Andrew Dice Clay, Teri Hatcher, Yuji Okumoto, Deborah Van Valkenburgh, Brion James",Albert Pyun
102382,102382,The Amazing Spider-Man 2,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",2014-04-16,/bU7nTmvmy0h3VUP01v1T2imgH6N.jpg,/k0hlAzTryCYX1O1LyC6P8tAa8s0.jpg,6.53,14101,20.9689,MOVIE,en,"Andrew Garfield, Emma Stone, Jamie Foxx, Dane DeHaan, Colm Feore",Marc Webb
157832,157832,Calvary,Calvary,"After being threatened during a confession, a good-natured priest must battle the dark forces closing in around him.",2014-04-11,/jzgiam18I0gR20LB8BAE5u4dIdm.jpg,/3JwLoQ98yofeGq8bu3Pjox5oI5s.jpg,7.111,1045,2.1687,MOVIE,en,"Brendan Gleeson, Chris O'Dowd, Kelly Reilly, Aidan Gillen, Dylan Moran",John Michael McDonagh
157547,157547,Oculus,Oculus,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,2014-04-03,/yCzR1yKRLiJyTDLgY1ppazXEmdE.jpg,/o0EQmMhHA6Gpf7MS7KxPafWqTPp.jpg,6.498,3154,3.6128,MOVIE,en,"Karen Gillan, Brenton Thwaites, Katee Sackhoff, Rory Cochrane, Annalise Basso",Mike Flanagan
249660,249660,God's Not Dead,God's Not Dead,"After he refuses to disavow his faith, a devout Christian student must prove the existence of God or else his college philosophy professor will fail him.",2014-03-21,/yKUzBolWrwyByevBtDPfy3kIumv.jpg,/8pl2t8FvYHHEAT6ly8YtJJWd1bn.jpg,5.984,954,2.7054,MOVIE,en,"Kevin Sorbo, Shane Harper, David A.R. White, Dean Cain, Cassidy Gifford",Harold Cronk
244509,244509,Cold in July,Cold in July,"While investigating noises in his house one balmy Texas night in 1989, Richard Dane puts a bullet in the brain of a low-life burglar. Although he’s hailed as a small-town hero, Dane soon finds himself fearing for his family’s safety when Freddy’s ex-con father rolls into town, hell-bent on revenge.",2014-05-23,/1rXkxhubAtKVTZl29Xbnwpfen3H.jpg,/erszaeysMaU83F5XKBa1oUGHF5R.jpg,6.541,809,2.316,MOVIE,en,"Michael C. Hall, Don Johnson, Sam Shepard, Vinessa Shaw, Nick Damici",Jim Mickle
172385,172385,Rio 2,Rio 2,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",2014-03-19,/gVNTBrjxh2YRmQFjlaqrNbHVvrd.jpg,/eg2jxQ1FFi6ENDfyMIMC5odpcU0.jpg,6.521,3724,6.64,MOVIE,en,"Jesse Eisenberg, Anne Hathaway, will.i.am, Jamie Foxx, Leslie Mann",Carlos Saldanha
262481,262481,An Honest Liar,An Honest Liar,"An Honest Liar tells the incredible story of the world-famous magician, escape artist, and world-renowned enemy of deception, James 'The Amazing' Randi. The film brings to life Randi's intricate investigations that publicly exposed psychics, faith healers, and con-artists with quasi-religious fervor. A master deceiver who came out of the closet at the age of 81, Randi created fictional characters, fake psychics, and even turned his partner of 25 years, Jose Alvarez, into a sham guru named Carlos.",2014-04-18,/sXgXPtynmZnLLISonrrc7XtrLKv.jpg,/heQXuVyPcPzG98NdU3VtXzWhD4N.jpg,7.104,235,0.6623,MOVIE,en,"James Randi, Adam Savage, Bill Nye, Uri Geller, Penn Jillette","Justin Weinstein, Tyler Measom"
214030,214030,Fading Gigolo,Fading Gigolo,"Fioravante decides to become a professional Don Juan as a way of making money to help his cash-strapped friend, Murray. With Murray acting as his ""manager"", the duo quickly finds themselves caught up in the crosscurrents of love and money.",2013-09-07,/bThnmRhh0d3oKcmte2w0aArm8Lq.jpg,/cat9ansWgGKMpRJPgDWcoMbl0mx.jpg,5.8,614,1.3728,MOVIE,en,"John Turturro, Woody Allen, Vanessa Paradis, Liev Schreiber, Sharon Stone",John Turturro
157353,157353,Transcendence,Transcendence,"Two leading computer scientists work toward their goal of Technological Singularity,  as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.",2014-04-16,/qmOKJWl3wnXDcLhjtJHnCCCvAiO.jpg,/ypuD6ZsupyVV1ElNSIPz2BooIlX.jpg,6.067,5756,4.5924,MOVIE,en,"Johnny Depp, Rebecca Hall, Paul Bettany, Cillian Murphy, Kate Mara",Wally Pfister
167575,167575,Hatchet III,Hatchet III,"A search and recovery team heads into Victor Crowley’s haunted swamp to pick up the pieces, and Marybeth learns the secret to ending the voodoo curse that has left Victor Crowley terrorizing Honey Island Swamp for decades.",2013-06-14,/kbSuJBmPXn72SibvzXk6eGVo1D2.jpg,/26hIJYDMVtQsp7NHmXrBoYbre7n.jpg,5.7,381,2.4488,MOVIE,en,"Danielle Harris, Kane Hodder, Zach Galligan, Caroline Williams, Derek Mears",BJ McDonnell
193610,193610,The Other Woman,The Other Woman,"After discovering her boyfriend is married, Carly soon meets the wife he's been cheating on. And when yet another affair is discovered, all three women team up to plot mutual revenge on the three-timing SOB.",2014-04-16,/yHnbb6z8REuFIyBLT2Nj3MX54dY.jpg,/w5pNa5J3PtjY0d1DbFYOoW8Ftaj.jpg,6.42,3703,3.3299,MOVIE,en,"Cameron Diaz, Leslie Mann, Kate Upton, Nikolaj Coster-Waldau, Don Johnson",Nick Cassavetes
184345,184345,A Haunted House 2,A Haunted House 2,"After exorcising the demons of his ex, Malcolm starts afresh with his new girlfriend and her two children. After moving into their dream home, Malcolm is once again plagued by bizarre paranormal events.",2014-04-17,/oV7M00fPXy5P0nbdeMbSUjYv0vx.jpg,/zHF0KdYTuKkwyaE1mt0oFeCB2EF.jpg,6.176,1572,6.8912,MOVIE,en,"Marlon Wayans, Jaime Pressly, Essence Atkins, Gabriel Iglesias, Missi Pyle",Michael Tiddes
12242,12242,Mulan II,Mulan II,"Fa Mulan gets the surprise of her young life when her love, Captain Li Shang asks for her hand in marriage. Before the two can have their happily ever after, the Emperor assigns them a secret mission, to escort three princesses to Chang'an, China. Mushu is determined to drive a wedge between the couple after he learns that he will lose his guardian job if Mulan marries into the Li family.",2004-11-03,/mIHE3BKyAKG8ocRAoZuCQN1NTv9.jpg,/2Zv86BI4QqztR19fwFErXyr59h.jpg,6.515,2484,5.417,MOVIE,en,"Ming-Na Wen, BD Wong, Mark Moseley, Lucy Liu, Harvey Fierstein","Lynne Southerland, Darrell Rooney"
254473,254473,Brick Mansions,Brick Mansions,"In a dystopian Detroit, grand houses that once housed the wealthy are now homes of the city's most-dangerous criminals. Surrounding the area is a giant wall to keep the rest of Detroit safe. For undercover cop Damien Collier, every day is a battle against corruption as he struggles to bring his father's killer, Tremaine, to justice. Meanwhile, Damien and an ex-con named Lino work together to save the city from a plot to destroy it.",2014-04-22,/6OopiNRk7lWP0hPsY0eYqq2kQTi.jpg,/eT990B07JBhgomU5nLI2WS1WLTw.jpg,5.906,1594,4.5828,MOVIE,en,"Paul Walker, David Belle, RZA, Robert Maillet, Carlo Rota",Camille Delamarre
210479,210479,Locke,Locke,"Ivan Locke has worked hard to craft a good life for himself. Tonight, that life will collapse around him. On the eve of the biggest challenge of his career, Ivan receives a phone call that sets in motion a series of events that will unravel his family, job, and soul.",2014-04-10,/tTREq5tTyYwmSLDRMhybJ82zXcX.jpg,/9LFk66Se0T3Uw2JPupYxAc6F2Gq.jpg,6.893,2899,2.8325,MOVIE,en,"Tom Hardy, Ruth Wilson, Andrew Scott, Olivia Colman, Tom Holland",Steven Knight
195589,195589,Neighbors,Neighbors,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,2014-05-08,/sN1RU08CMi8xkRIibremh3AOdgw.jpg,/tqSR6GOG2Hde0gwG3vO1Bw6TTo5.jpg,6.185,7227,4.1364,MOVIE,en,"Seth Rogen, Zac Efron, Rose Byrne, Dave Franco, Christopher Mintz-Plasse",Nicholas Stoller
258096,258096,Alpha and Omega 3: The Great Wolf Games,Alpha and Omega 3: The Great Wolf Games,"Join the pack in this wild, warmhearted and totally pawsome adventure starring everyone's favorite alphas and omegas! It's time for ""The Great Wolf Games,"" when all the alphas in the packs set aside their differences for some friendly competition. When an unexpected accident puts many of our pack's star alpha wolves out of commission, a new team is assembled that includes forest friends not in the pack. Can Coach Humphrey lead his ragtag group of ""underdogs"" to victory? Find out in this thrilling movie that will leave you howling for more!",2014-03-25,/nHNjwY0C2OAWqGDAq6roJk3Hn5O.jpg,/bkrekEJi1GJc0zbcw8zIIwtUyIJ.jpg,5.5,56,0.4627,MOVIE,en,"Mella Leigh, Mike Jacobs, Ben Diskin, Kate Higgins, Marieve Herington",Richard Rich
252680,252680,Moms' Night Out,Moms' Night Out,"Yearning for an evening without their kids, some friends plan a night out. But to do this, their husbands need to watch the kids. What can go wrong?",2014-03-25,/gP97yU8YrVZY2yLxTwsicS8KuSe.jpg,/xzi0mSJJU0de8sXn1d6S4ahzzr.jpg,5.6,305,1.2179,MOVIE,en,"Sarah Drew, Sean Astin, Patricia Heaton, Andrea Logan White, Robert Amaya","Jon Erwin, Andrew Erwin"
240832,240832,Lucy,Lucy,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",2014-07-25,/kRbpUTRNm6QbLQFPFWUcNC4czEm.jpg,/1hzH1Wu2xhXBNOWzw3RMwNTJX5q.jpg,6.473,16943,11.7751,MOVIE,en,"Scarlett Johansson, Morgan Freeman, Choi Min-sik, Amr Waked, Julian Rhind-Tutt",Luc Besson
127585,127585,X-Men: Days of Future Past,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,2014-05-15,/tYfijzolzgoMOtegh1Y7j2Enorg.jpg,/fctQU5MoXgJ5pNMljFzlEFXwfSu.jpg,7.53,16136,11.4043,MOVIE,en,"Hugh Jackman, James McAvoy, Michael Fassbender, Patrick Stewart, Ian McKellen",Bryan Singer
124905,124905,Godzilla,Godzilla,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.",2014-05-14,/tphkjmQq8WebuVwNXelmjLUXuPJ.jpg,/cHvwgJPaT59H1HiQsvBrGD5I46g.jpg,6.352,9688,8.4437,MOVIE,en,"Aaron Taylor-Johnson, Elizabeth Olsen, Juliette Binoche, Bryan Cranston, Ken Watanabe",Gareth Edwards
187596,187596,Walk of Shame,Walk of Shame,"A reporter's dream of becoming a news anchor is compromised after a one-night stand leaves her stranded in downtown L.A. without a phone, car, ID or money - and only 8 hours to make it to the most important job interview of her life.",2014-05-02,/3zMS66gtw8ccvy1BWD6thJ67jgX.jpg,/uTQ1LvhvzklolcwDsgtAAm2tiWP.jpg,5.962,1510,3.0054,MOVIE,en,"Elizabeth Banks, James Marsden, Gillian Jacobs, Sarah Wright, Ethan Suplee",Steven Brill
188166,188166,Blue Ruin,Blue Ruin,"When the quiet life of a beach bum is upended by dreadful news, he sets off for his childhood home to carry out an act of vengeance. However, he proves an inept assassin and finds himself in a brutal fight to protect his estranged family.",2014-04-25,/q0itEsso2drJXqH9kfdidxIT5dF.jpg,/epIcUGDXIZVs1jNNFI5lWgWNUIM.jpg,6.788,1611,2.4683,MOVIE,en,"Macon Blair, Devin Ratray, Amy Hargreaves, Kevin Kolack, Eve Plumb",Jeremy Saulnier
212778,212778,Chef,Chef,"When Chef Carl Casper suddenly quits his job at a prominent Los Angeles restaurant after refusing to compromise his creative integrity for its controlling owner, he is left to figure out what's next. Finding himself in Miami, he teams up with his ex-wife, his friend and his son to launch a food truck. Taking to the road, Chef Carl goes back to his roots to reignite his passion for the kitchen -- and zest for life and love.",2014-05-08,/hyp8EXDmO4dSC8V6Q5jU7gD1kcg.jpg,/12rDMkiQFeXrLhlIbJpArL8wOHf.jpg,7.116,3603,4.7654,MOVIE,en,"Jon Favreau, John Leguizamo, Bobby Cannavale, Emjay Anthony, Scarlett Johansson",Jon Favreau
210947,210947,Afflicted,Afflicted,Two friends' tour of Europe takes a dark turn when one of them contracts a mysterious illness. They race to find out what it is and how to cure it before the sickness consumes him completely.,2014-04-04,/bMkRWgAvwe0XkpL8swG7UA4N4Q8.jpg,/5df2SlPsS3qy2ingji1Wf1sCMO.jpg,6.419,616,1.3416,MOVIE,en,"Baya Rehaz, Derek Lee, Clif Prowse, Edo van Breemen, Zachary Gray","Clif Prowse, Derek Lee"
232672,232672,Blended,Blended,"Recently divorced mom Lauren and widowed dad Jim let their friends push them into a blind date, which goes disastrously wrong. Unsurprisingly, neither wants to see the other ever again. However, fate intervenes when both Jim and Lauren, unbeknownst to each other, purchase one-half of the same vacation package at a South African resort for families, during spring break. They and their children are forced to share the same romantic suite and participate in a slew of family activities together.",2014-05-21,/o2YrH9jS7CAfWjETHFeL0tth79E.jpg,/g5haoqEqt5VwVwQKEkoXY9zqSxb.jpg,6.892,3763,6.1003,MOVIE,en,"Adam Sandler, Drew Barrymore, Kevin Nealon, Terry Crews, Wendi McLendon-Covey",Frank Coraci
198277,198277,Begin Again,Begin Again,"Gretta, a budding songwriter, finds herself alone after her boyfriend Dave ditches her. Her life gains purpose when Dan, a record label executive, notices her talent.",2014-06-27,/qx4HXHXt528hS4rwePZbZo20xqZ.jpg,/xrSRmL6pXnRfu9vKwayILkNgLP.jpg,7.235,3979,3.1306,MOVIE,en,"Mark Ruffalo, Keira Knightley, Adam Levine, Hailee Steinfeld, Catherine Keener",John Carney
102651,102651,Maleficent,Maleficent,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land. She rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom – and to Maleficent's true happiness as well.",2014-05-28,/bDG3yei6AJlEAK3A5wN7RwFXQ7V.jpg,/bNiiUCQUD7ij5Ybh2GoWSZwqAb1.jpg,7.086,13639,10.7117,MOVIE,en,"Angelina Jolie, Elle Fanning, Imelda Staunton, Sharlto Copley, Lesley Manville",Robert Stromberg
